profileUrl,profileImage,username,comment,date,like,id,negative,neutral,positive,sentiment
https://www.tiktok.com/@biebwee,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/63c0560eed811af7cfa97fb759a978d3~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=9hq%2B91bCaK%2BvIQTEN5mFMDmktC8%3D,anything,ini baru yang namanya malaikat tak bersayap,06-09-2023,0,171,0.194679856,0.733458698,0.071861476,neutral
https://www.tiktok.com/@sayamayaamora1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/33ed7e3884ab75c97ecf8ef4dfc1aa0e~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=BuCUN6J6RibDkZbqjzAWKcrTNZw%3D,Maya Amora🐼,subhanallah mamahnya sabar bener,06-09-2023,0,172,0.182901189,0.751903415,0.065195493,neutral
https://www.tiktok.com/@apriliaazizah00,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7135e5c2cbe9016d55cc1d476a770ecc~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=117ETF5MTAV9ikOO%2B5btA7hkjNA%3D,🕊❤️‍🩹عزيزة,anak seperti ini adalah anak spesial 🥰🙏😊,04-09-2023,0,173,0.001915266,0.073140211,0.92494458,positive
https://www.tiktok.com/@nugroho.poo,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/971c2d4d4349059388e724c3ae24cadb~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=hplOH%2Flz09OGs4DQm%2Ba2cqxCvq8%3D,Nugroho Poo,Luar biasa... Hebatttttttttt 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,04-09-2023,0,174,0.014180771,0.421231329,0.564587891,positive
https://www.tiktok.com/@user76440341823760,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=sfwWJnPxmrpFWR8RNTn57KMMzpg%3D,user7644034182376,🥰🥰love u momm... benar2 surga di bawah telapak kakimu.. 🥺,03-09-2023,0,175,0.001610186,0.010088615,0.988301218,positive
https://www.tiktok.com/@ncyarshy,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6b0d3f340c81c34e4b7d6daa9e4ad5c5~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=No32wsGnctzTA1UEhZMQuoYdb%2FM%3D,acyy,yang sabar ya Bu,01-09-2023,0,176,0.192597926,0.662857115,0.144544899,neutral
https://www.tiktok.com/@aaysinm,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/b42a7d918aada0b7fd4b1e3733418942.jpg?lk3s=30310797&x-expires=1713416400&x-signature=jNBXY%2Brv0nVIbI4UW1eJSbZT5As%3D,ꦄꦒꦶꦭ꧀ꦄꦱ꧀ꦩꦺꦴꦫꦺꦴ💫💕,🥰🥰🥰🥰😌😌,29-08-2023,0,177,0.003099363,0.028856128,0.968044519,positive
https://www.tiktok.com/@alfinalfin6578,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/85acc4aedf9f8b121a8dd81ddf2c1137~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=8K4ok6hX%2BIdWAaex1PWLHac0lu4%3D,Al fiqri,🤣🤣🤣🤣🤣🤣😭😭😭😂😂😂😁,29-08-2023,0,178,0.289248228,0.419917554,0.290834188,neutral
https://www.tiktok.com/@azikui_clothesmaker,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a68dd38a2c1bb53b1d2fa75be03ec6de~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=RKWfUVqxATDAUASzSKoU8yC948o%3D,Azikui,😢😢😢😇😇😇,24-08-2023,0,179,0.853136301,0.132965863,0.013897738,negative
https://www.tiktok.com/@yeyekiel,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/fb0521e04897c83547fe22238dde9d95.jpg?lk3s=30310797&x-expires=1713416400&x-signature=wPtlJaosjW5GV5JZ1F7BNN5Ylbo%3D,Yeyekiel cake and Bakery,"kalo tantrum gtu,bisakah dialihkan mendengar lagu yg slow gtu bunda?",17-08-2023,0,180,0.28737241,0.686199665,0.026427919,neutral
https://www.tiktok.com/@flooweryy.stawberryie,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/501d094342259bfd551aeca06bce8e74~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=Nz5rfG0ZR4s43grjTxiohKIyVwk%3D,𝐆iselle 🪄,😁,17-08-2023,0,181,0.007954269,0.241314575,0.75073117,positive
https://www.tiktok.com/@adenvp22,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/ed28fe0ea8350c98d8a20eba4e672222~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=TDchD0kdDuaoW7afPSIUxgE%2F%2FJE%3D,adenvp22,kyk seumuran,16-08-2023,0,182,0.233127728,0.5962345,0.170637757,neutral
https://www.tiktok.com/@muhgnilazuardi489,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/7093356458561306651~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=V8%2FG7g7o0VtLfiLBGnkeIPOZXB4%3D,Muhgni Lazuardi489,aku merasa liat kasih sayang ibunya besar dan aku menangis liat ibu,13-08-2023,0,183,0.167276517,0.783185244,0.049538191,neutral
https://www.tiktok.com/@orriooo69,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/0508be8d567336aee879277e89b0a031~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=7OEO8trMD8WP0bkCMGv6OUJhriE%3D,Hi,W kira pacarnya😭,10-08-2023,0,184,0.439027965,0.516704857,0.044267207,neutral
https://www.tiktok.com/@widyadw8,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/7d8014c1b18f80ff1dd9b8100aa72d32~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=miZH%2BXHZIdGOjJ7P1ZrB8hbWsAs%3D,FarmitaShop,"Abang azil ganteng banget sebenarnya, ibunya sabar banget",10-08-2023,0,185,0.137821689,0.802794516,0.059383847,neutral
https://www.tiktok.com/@henni0763,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e4a3d26d3ff15b873c0e4f4a1a93d2b2~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=CR3uMbu8aULVG9%2Bw%2FPQb1AHoQbI%3D,henni,😭😭,07-08-2023,0,186,0.468724936,0.411682934,0.119592115,negative
https://www.tiktok.com/@keratorea,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e9bc13cc303973c1b9f2fd22f434587b~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=FMviBfteArPj61iID542OQycKvg%3D,keratorea,aniss,07-08-2023,0,187,0.231143624,0.552300036,0.21655637,neutral
https://www.tiktok.com/@lunaluzova,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7974f4e0aeca01d362598b88a97fa24f~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=rC2j%2FaNVYr9ttcvZ4xGAGUK6T3I%3D,Lunaluzova,🥺,27-07-2023,0,188,0.160607576,0.490090251,0.349302262,neutral
https://www.tiktok.com/@user3757577375939,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/306e504cfe3352f1ee57e4772242db68~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=ceGzp0DeHSoMNdQ3IGd%2Bde0eVr0%3D,tHia_Soq,"Sayang Abang, anak Ganteng 🥰🥰 yang Semangat Bu😇😇",22-07-2023,0,189,0.003034063,0.097223818,0.899742126,positive
https://www.tiktok.com/@user1746609220061,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/16a1530907ecaa321003410b97c0d70e~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=0FZix0KSuoDQFBYO2hGYfxzH494%3D,grace,🥺🥺🥺,02-07-2023,0,190,0.199668229,0.435237885,0.365093857,neutral
https://www.tiktok.com/@rosiiiiiiiiiiiiiiiiiil,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/ef5aaf2e1203236133adf160facea453.jpg?lk3s=30310797&x-expires=1713416400&x-signature=Aq6Hi%2FdtQNNJDoHXPKv0GKB3Sl0%3D,Milo Ais🇲🇾,comei😂,08-04-2024,0,191,0.182543769,0.545628607,0.271827638,neutral
https://www.tiktok.com/@ardyaslayer,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4f6a17260de2e075215484918bc27973~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=u53skkO5ct39d7%2BpO0jlX3eC%2BUw%3D,ardiaslay007,anjir kaget gua,20-03-2024,0,192,0.184593767,0.689051211,0.126355007,neutral
https://www.tiktok.com/@medanmanakelen,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bed9ae8e5915cbbcf6e549c03e2e438d~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=uQx9%2F%2F8VzqLkDhkZvf2an%2F7rmLM%3D,Medanboys🔴⚪,"@ bt bt p",15-09-2023,0,193,0.163515627,0.659976304,0.176508069,neutral
https://www.tiktok.com/@.dewasm,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/261ea5bb4b6dd0397f55fb03f605e07c~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=I0UCUaoP8VHAd0eBSpvYFzg0XEM%3D,dewasm.fanbase,kaya,05-09-2023,0,194,0.251142412,0.460038751,0.288818747,neutral
https://www.tiktok.com/@revolusioner.kota,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=sfwWJnPxmrpFWR8RNTn57KMMzpg%3D,revolusioner kota,oh sabar ya bun.......,14-08-2023,0,195,0.212462693,0.734905958,0.052631419,neutral
https://www.tiktok.com/@tyyong940,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/c963825d9bd0621a11d06f48534b14a7.jpg?lk3s=30310797&x-expires=1713416400&x-signature=wgLKtV9DpNqqjhKqLdQ9Q%2F51p9U%3D,yazena💗,ninah aku cakap tu sama kan muka cikgu tadi tu sama ini,14-03-2024,0,196,0.201777026,0.730744958,0.067478009,neutral
https://www.tiktok.com/@disty3445,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/25806f021e4b3f698b0c8e52a8487c67~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=Z3EWt5vs1FgX0YpBahK1W3N1Vpg%3D,diss#_tii,pii,19-12-2023,0,197,0.205297649,0.568508983,0.226193339,neutral
https://www.tiktok.com/@rockill24,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e8c2cc9fd1f9bfb6caa2bf2566262357~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=48kUloeO74f6JhyQnz1N93B2ZXI%3D,Rockill24,kek gini yg di panti itu na😅,07-12-2023,1,198,0.076929465,0.762889147,0.160181358,neutral
https://www.tiktok.com/@nimas.aulia.azzah,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/528806f6ef132398aeffff0e657bbc68~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=%2FDbmrsFvte8OusxLtjsUxnwPyDg%3D,Nimas💢,ibuk nya kaget anjay😭,11-03-2024,1,199,0.525419116,0.433907241,0.040673669,negative
https://www.tiktok.com/@boamz_gz,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a0c9101dfc6d62fdb499cfe5b9a35be4~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=MOYHhBfeD8h485OPMBMY1a3i30k%3D,~̷𝕭𝖆𝕴𝖒~̷,mesi bjirr🗿,13-03-2024,0,200,0.120311752,0.749070644,0.130617574,neutral
https://www.tiktok.com/@zandraxjkt,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/52d75488db694ff8ef58b048a463ec3c~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=QGTh7chqkSdGt38M6rlc90GKHJ0%3D,COWOK • Jahat,lucu wirr,07-03-2024,0,201,0.204735726,0.600968182,0.194296107,neutral
https://www.tiktok.com/@faridzregar,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8be31f0655a0348733c0ef2209bbdd7b~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=C6nb2mk2GEGQBUcQYrxaf9ouJ8U%3D,FArz を‼️,kepencet emot rudi 🗿,03-12-2023,0,202,0.149393007,0.769605279,0.081001811,neutral
https://www.tiktok.com/@dancow1922,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5d4fdc1e33a7ec077239861b17f4e7f7~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=7g7%2BSO0K0OdFlmq%2FGmt4zV4hKFQ%3D,DANCOW22,rudi,27-11-2023,0,203,0.174698085,0.677017033,0.148284853,neutral
https://www.tiktok.com/@kadal_preset,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cb987fc9e27e31a2c86238cb8e16b757~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=J7uel4RDY%2FwU2FA2xKGIZCA3cLE%3D,jstbmz,rudi,18-11-2023,0,204,0.174698085,0.677017033,0.148284853,neutral
https://www.tiktok.com/@finan_44,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a0f436329b9671da4ed784740c8bfb7d~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=d4VtvV73GzCIfh0L5ifyTf5vgSU%3D,panggilajafina 😁,haii',18-11-2023,0,205,0.177241534,0.639284551,0.183473945,neutral
https://www.tiktok.com/@dimasanugerahperatama,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c29d0bec7c36752ef5d332e9406832e1~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=G5cia70KpI%2BgQy4YzCez6wNogGg%3D,Dimz,rudi,16-11-2023,0,206,0.174698085,0.677017033,0.148284853,neutral
https://www.tiktok.com/@jajangpajar735,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/586ab149866c16fa713a77347035121e~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=8SXs7T%2BkBEcz9M1ZwLMfKyEzOiA%3D,FAJAR R,rudi,11-11-2023,0,207,0.174698085,0.677017033,0.148284853,neutral
https://www.tiktok.com/@delniihh,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/eb7d61db85d97a7dd639f5833fd83eb9~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=MPzfLU8V7JzFnGBXEi3Z86vfIjQ%3D,del,ibu nya kuat banget,01-11-2023,0,208,0.201592341,0.676214218,0.122193433,neutral
https://www.tiktok.com/@s0m3onev,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/156463e2d5131795e0318cc10f30c033~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=QesXGfN%2FE4KrqJCTVIKVzIofzg4%3D,toleransi dikit lol🤡,selama ini gua di rumah trantum,31-10-2023,0,209,0.188861668,0.727998853,0.083139464,neutral
https://www.tiktok.com/@ranifauziahlucu,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0cbb921588f5548d1139bd85aada4321~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=Dgb666U0zPlBebSXzw0WrVw1Vpg%3D,pp kucing ramadhan,ksihan,23-10-2023,0,210,0.215202689,0.598933101,0.18586418,neutral
https://www.tiktok.com/@fans_kalea,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f03157d4fe0e882ef1ca3a3ff61243df~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=ku%2BVXwiZk1LPCal5BS8pDOuAR6E%3D,yoga sakti,gw malah takut 😩😩,04-08-2023,654,211,0.704778671,0.260867238,0.034354068,negative
https://www.tiktok.com/@kennnzaa1,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/8353bd85151d2fa79cb4934312c165a2~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=0WlWVdtS9Baq0BHvkIGzs7HmLCE%3D,Kenza (need cp)🫶,Pengen ibu kayak gini..,14-01-2023,424,212,0.101235218,0.825746,0.073018812,neutral
https://www.tiktok.com/@...ganzcok,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5504e2ea1ef7051ef4458f8ad08fa9ff~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=CRKYhh%2FYEvAC%2F1nKdZPx8Sw4ZM0%3D,AKUN SCROLL,anjay emot Rudi 😁😁,09-11-2023,4,213,0.003608808,0.190018013,0.806373179,positive
https://www.tiktok.com/@il_am444,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/836420a44c30dea5d4c6d79b676e7ab6~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=6RWaueK6gXRtcERgKaGasIRKoKA%3D,DHANZZZ™,💀,09-01-2024,0,214,0.359908253,0.37766403,0.262427658,neutral
https://www.tiktok.com/@8esepele,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/354b1d1aec4f5e64337eb50b3e0ac70d~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=u4T4%2FfbBIHdwRDWL8A7BihHwBb8%3D,8E SEPELE,f keepencet emot😭,25-09-2023,0,215,0.33096379,0.590114057,0.078922167,neutral
https://www.tiktok.com/@xsyiif,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/92994039aa8c144a01e49b22fe51420a~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=nBkfzK4Xvon8eDkNeZeuNdYFnCM%3D,cipaa,🗿,05-11-2023,0,216,0.193821386,0.609835446,0.196343184,neutral
https://www.tiktok.com/@subagio427,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/51021fb36b19e9dcbbd39b85d6d61a7e~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=BRsdo%2BioCmqYgTkKDy3CuObQXCk%3D,maisyara salsabila😇😇🐈,😭,27-03-2024,0,217,0.402275234,0.43957594,0.158148736,neutral
https://www.tiktok.com/@aniswowa,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/e3330d915c3d0e2fd78c58682471f529.jpg?lk3s=30310797&x-expires=1713416400&x-signature=sg6MI09NEICKkHL2nh%2BqjHNERM8%3D,AnisElly wowa,😭😭😭,17-02-2024,0,218,0.517683387,0.382110745,0.100205816,negative
https://www.tiktok.com/@desifaza,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7334194353151148052.jpg?lk3s=30310797&x-expires=1713416400&x-signature=m%2BLaOQUWdNC3KkFOI0Hx4A7zRqk%3D,user2885679278813,😎😎😎,14-02-2024,0,219,0.023647949,0.387442142,0.588909864,positive
https://www.tiktok.com/@lee.cen.wei,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/572d08ee348ec9a43f5e7abf628bd60a.jpg?lk3s=30310797&x-expires=1713416400&x-signature=QGUK9giHBzgo8KBIU095n1gTf2U%3D,zul,🤫🧏🏼‍♂️,10-02-2024,0,220,0.167354181,0.696614444,0.136031345,neutral
https://www.tiktok.com/@linaputri8170,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/64fb7a0d70a416884ed344a38ed92dc7~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=0Z%2FUwLwlXQfwWwI4vpb7j4qSm%2B0%3D,ya.putriiiii🦦,😭,09-12-2023,0,221,0.402275234,0.43957594,0.158148736,neutral
https://www.tiktok.com/@manvv67,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/46596cc67a625cf55ab2b9b396ebf71d~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=Jn%2FuOsvd1xq33V%2FElDPosSe5J6g%3D,mnz,😭😭😭😭😭😭🗿,20-11-2023,0,222,0.792575181,0.182746187,0.024678603,negative
https://www.tiktok.com/@dwiaa._,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1f77cef4c15232ea87da346971693a5b~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=jNns6oSqEWdwCB1P9fHey2JXDbw%3D,dwiaa._,😠,21-10-2023,0,223,0.600857437,0.331832826,0.067309752,negative
https://www.tiktok.com/@__ayu.uu,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c018ee22a9f4179bd4a1ebfe92f0838e~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=fhj4AABG6VriK%2Brb8dmntriQm7w%3D,𝐀♥︎,😢🥺,11-08-2023,0,224,0.679322481,0.259482294,0.06119528,negative
https://www.tiktok.com/@kaiiilufff,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/add091bf517b0e81ea0c44600dcf49ec~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=u3g3Bid%2B4t6XrP87ZoKHTxMAdJ0%3D,kaiiiluppp,😭😭,29-06-2023,0,225,0.468724936,0.411682934,0.119592115,negative
https://www.tiktok.com/@nyn.de,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/000a881a59a0a4f61ef4c7cc70a2e54c~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=tGRbSwTcf4LGBD3oUm8WoB6DRsY%3D,nnd,kek gini ga sih 😭🗿,18-03-2024,0,226,0.310505509,0.640726388,0.048768118,neutral
https://www.tiktok.com/@bubbly_berry7,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/f6e6f3fa764dfb43d9642da1d1e2336d~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=%2B3ti5ApKOcvwlZgyge2NKUAX2PM%3D,K ₊˚🖇️✩ ₊˚🎧⊹♡,😔,28-01-2024,0,227,0.513382137,0.384324431,0.102293417,negative
https://www.tiktok.com/@ultram3ik,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d60be569fb498f2ececaf66d176a0a9c~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=0nT407jbWUa1UBvT2%2BqYAs2%2BKrE%3D,•,🙏🙏🙏,30-10-2023,0,228,0.016333677,0.290362716,0.693303585,positive
https://www.tiktok.com/@habibahhhhhhhhhhhhh,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bc481136cd77caad78064dffa6ec324f~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=CNgIlbFdqHQD8BmTFcwI16b5spI%3D,habibahhhhhhhhhhhhh,😭,04-10-2023,0,229,0.402275234,0.43957594,0.158148736,neutral
https://www.tiktok.com/@olynn_17,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/65494ff981c8f4ca0cb44a1959c034b4~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=PCZf0I66bp%2BwIST6h30KyKRaC2c%3D,𝕮𝖆𝖗𝖔𝖑𝖎𝖓𝖊,🥺,26-09-2023,0,230,0.160607576,0.490090251,0.349302262,neutral
https://www.tiktok.com/@bilaa._2,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0e4db0594cd1b4fde93b48894eb5792b~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=u%2BFvjBQhS%2FNm%2BhwXba4gA9Y1oMI%3D,Nabila,🗿,07-04-2024,1,231,0.193821386,0.609835446,0.196343184,neutral
https://www.tiktok.com/@selviee846,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d1a16d07f6df12d69bf0a8afdb58a071~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=ruPHwvVhNaUmYtn2GoT9%2B8FjT1Y%3D,🪐,😭😭,25-03-2024,1,232,0.468724936,0.411682934,0.119592115,negative
https://www.tiktok.com/@draco_xv,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8b3886859fc20c63945b0e47a97a8c26~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=OnuAo%2FQha54jNrdvIY4MiHscjEM%3D,draco,😀,22-02-2024,1,233,0.026291348,0.432602793,0.541105866,positive
https://www.tiktok.com/@iam.pika4,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/03fd85a0b2d12b3132b0168a38582cda~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=HTbRpRLDkmFVDbC4KrkV%2Bc0y%2Boc%3D,𝔭𝔦𝔨𝔨𝔞𝔞𝔞,🥺,11-02-2024,1,234,0.160607576,0.490090251,0.349302262,neutral
https://www.tiktok.com/@natasyadellanovianti,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bcc35c9ecda688c5778043f7ce121b04~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=YcMtp%2BODd2xSZ%2BsK5NMM6S3JEJI%3D,Natasya Della,😁,09-12-2023,1,235,0.007954269,0.241314575,0.75073117,positive
https://www.tiktok.com/@taracukii35,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/855650ab3ec528082e25ac6a55a16368~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=6TKSUlkmyU7Kkz5vvTB23mgJGxg%3D,Dika,y,01-04-2024,0,236,0.247003347,0.495855123,0.25714156,neutral
https://www.tiktok.com/@omped_vsual,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7013f0d9f3a6fe66510bddc0189bcd3b~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=38BLvbHLCSFLMvHn6Xivr19uBwM%3D,WLCOME EZAR,😁😁😁,29-03-2024,0,237,0.00449541,0.111410543,0.884094059,positive
https://www.tiktok.com/@saya_ayyash,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e641311ba415751a29f81fe2f4c795ec~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=svV2%2FKWp7gZjPt2S23OWV9DTYLU%3D,𝘼𝙮𝙮𝙖𝙨𝙝メ𝙂𝙯☂,𝘇𝘄𝗮𝗿🗿,13-03-2024,0,238,0.128607154,0.802521169,0.068871625,neutral
https://www.tiktok.com/@dhioajaa,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/15bb56ceb0dd014fdd68bb00b1e26f12~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=TJdNfosOiA9QZkKpdLxVi7l3ys8%3D,KHONTOLODON😏,Haiwiwiwiwiw😂,13-03-2024,0,239,0.074680515,0.687958241,0.237361163,neutral
https://www.tiktok.com/@alif88317,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/21467f83a6f823895b598ceb81f4a477~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=4AQtRv0y42sfiqlJ8nOUJap9pD8%3D,alif,😂😂😂,12-03-2024,0,240,0.219489872,0.480658174,0.299852014,neutral
https://www.tiktok.com/@clarx62,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b27dd57fa35b475d16c28eec9e93c5d8~c5_100x100.jpg?lk3s=30310797&x-expires=1713416400&x-signature=tZPopMJYfrLcwItZKXY9FjizJG0%3D,Claraa,🗿,09-03-2024,0,241,0.193821386,0.609835446,0.196343184,neutral
